id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3193,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-02-04
3194,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-08-17
3195,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-09-01
3196,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-04-15
3197,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-05-19
3198,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-11-13
3199,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-12-17
3200,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-06-14
3201,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-07-14
3202,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-01-09
3203,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-02-26
3204,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-03-01
3205,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-07-15
3206,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-08-06
3207,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-09-07
3208,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-03-02
3209,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-04-09
3210,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-10-07
3211,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-11-16
3212,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-05-19
3213,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-12-22
3214,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-05-27
3215,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-06-04
3216,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-01-07
3217,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-06-17
3218,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-01-26
3219,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-02-01
3702,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-02-04
3703,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-08-17
3704,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-09-01
3705,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-04-15
3706,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-05-19
3707,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-11-13
3708,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-12-17
3709,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-06-14
3710,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-07-14
3711,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-01-09
3712,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-02-26
3713,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-03-01
3714,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-07-15
3715,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-08-06
3716,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-09-07
3717,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-03-02
3718,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-04-09
3719,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-10-07
3720,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-11-16
3721,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-05-19
3722,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-12-22
3723,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-05-27
3724,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-06-04
3725,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-01-07
3726,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-06-17
3727,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-01-26
3728,FBAPCwrt190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-02-01
