id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3331,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-04-05
3332,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-10-13
3333,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-07-20
3334,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-02-23
3335,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-03-01
3336,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-09-20
3337,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-10-02
3338,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-12-26
3339,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-01-22
3340,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-04-22
3341,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-05-01
3342,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-11-03
3343,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-06-03
3344,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-09-08
3345,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-01-08
3346,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-08-26
3347,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-09-01
3348,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-09-05
3349,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-09-25
3350,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-10-01
3840,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-04-05
3841,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-10-13
3842,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-07-20
3843,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-02-23
3844,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-03-01
3845,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-09-20
3846,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-10-02
3847,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-12-26
3848,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-01-22
3849,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-04-22
3850,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-05-01
3851,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-11-03
3852,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-06-03
3853,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-09-08
3854,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-01-08
3855,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-08-26
3856,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-09-01
3857,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-09-05
3858,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-09-25
3859,FBAPCwrt190401ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-10-01
