id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3498,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-09-28
3499,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-10-01
3500,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-10-09
3501,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-10-24
3502,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-11-01
4007,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-09-28
4008,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-10-01
4009,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-10-09
4010,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-10-24
4011,FBAPCwrt190527ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-11-01
