id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3351,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-04-12
3352,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-10-14
3353,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-03-29
3354,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-04-02
3355,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-10-25
3356,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-11-02
3357,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-05-27
3358,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-06-01
3359,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-12-14
3360,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-07-14
3361,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-01-19
3362,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-08-23
3363,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-09-01
3364,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-03-15
3365,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-04-04
3366,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-03-06
3367,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-03-23
3368,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-04-04
3860,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-04-12
3861,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-10-14
3862,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-03-29
3863,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-04-02
3864,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-10-25
3865,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-11-02
3866,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-05-27
3867,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-06-01
3868,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-12-14
3869,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-07-14
3870,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-01-19
3871,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-08-23
3872,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-09-01
3873,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-03-15
3874,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-04-04
3875,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-03-06
3876,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-03-23
3877,FBAPCwat190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-04-04
