id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3507,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-10-27
3508,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-11-01
3509,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-11-13
3510,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-11-26
3511,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-12-01
4016,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-10-27
4017,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-11-01
4018,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-11-13
4019,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-11-26
4020,FBAPCwrt190527ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-12-01
