id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3485,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-07-08
3486,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-08-01
3487,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-07-14
3488,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-08-01
3489,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-09-02
3490,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-08-07
3491,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-09-02
3994,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-07-08
3995,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-08-01
3996,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-07-14
3997,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-08-01
3998,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-09-02
3999,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-08-07
4000,FBAPCwat190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-09-02
