id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3059,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-01-03
3060,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-02-02
3061,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-07-05
3062,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-08-01
3063,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-01-07
3064,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-02-03
3065,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-03-02
3066,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-07-30
3067,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-08-02
3068,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-09-01
3069,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-03-04
3070,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-04-03
3071,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-10-12
3072,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-11-02
3073,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-05-03
3074,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-06-02
3075,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-11-14
3076,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-12-02
3077,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-06-12
3078,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-07-03
3079,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-01-19
3080,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-02-04
3081,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-11-05
3082,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-01-15
3083,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-02-04
3084,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-11-25
3085,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-12-01
3086,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-02-02
3087,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-12-11
3088,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2013-02-17
3089,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2013-03-01
3568,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-01-03
3569,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-02-02
3570,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-07-05
3571,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-08-01
3572,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-01-07
3573,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-02-03
3574,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-03-02
3575,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-07-30
3576,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-08-02
3577,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-09-01
3578,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-03-04
3579,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-04-03
3580,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-10-12
3581,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-11-02
3582,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-05-03
3583,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-06-02
3584,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-11-14
3585,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-12-02
3586,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-06-12
3587,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-07-03
3588,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-01-19
3589,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-02-04
3590,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-11-05
3591,FBAPCwrt190510ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-01-15
