id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3220,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-02-15
3221,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-03-08
3222,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-08-18
3223,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-09-17
3224,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-03-07
3225,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-06-20
3226,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-10-11
3227,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-11-26
3228,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-12-02
3229,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-01-16
3230,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-05-16
3231,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-07-05
3232,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-08-07
3233,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-12-01
3234,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-03-21
3235,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-07-10
3236,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-09-27
3237,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-10-01
3238,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-02-08
3239,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-05-07
3240,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-09-12
3241,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-12-16
3242,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2010-07-11
3243,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-07-21
3244,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-08-02
3245,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2012-08-10
3729,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-02-15
3730,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-03-08
3731,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-08-18
3732,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-09-17
3733,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-03-07
3734,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-06-20
3735,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-10-11
3736,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-11-26
3737,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-12-02
3738,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-01-16
3739,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-05-16
3740,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-07-05
3741,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-08-07
3742,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-12-01
3743,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-03-21
3744,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-07-10
3745,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-09-27
3746,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-10-01
3747,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-02-08
3748,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-05-07
3749,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-09-12
3750,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-12-16
3751,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2010-07-11
3752,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-07-21
3753,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-08-02
3754,FBAPCwrt190401ZMId1,0.0,0.0,0.0,0,0.0,0,2012-08-10
