id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3123,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-01-19
3124,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-02-01
3125,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-06-19
3126,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-08-11
3127,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-12-22
3128,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-03-22
3129,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-04-11
3130,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-05-01
3131,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-11-07
3132,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-12-01
3133,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-04-17
3134,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-06-08
3135,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-07-02
3136,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-11-16
3137,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-01-05
3138,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-02-02
3139,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-08-02
3140,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-01-21
3141,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-02-24
3142,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-03-16
3143,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-08-25
3144,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-09-29
3145,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-10-01
3146,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-06-11
3147,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-12-19
3148,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-06-06
3149,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-01-05
3150,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2012-06-11
3151,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2013-01-22
3152,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2013-02-02
3632,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-01-19
3633,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-02-01
3634,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-06-19
3635,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-08-11
3636,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2005-12-22
3637,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-03-22
3638,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-04-11
3639,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-05-01
3640,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-11-07
3641,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2006-12-01
3642,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-04-17
3643,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-06-08
3644,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-07-02
3645,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2007-11-16
3646,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-01-05
3647,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-02-02
3648,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2008-08-02
3649,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-01-21
3650,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-02-24
3651,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-03-16
3652,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-08-25
3653,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-09-29
3654,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2009-10-01
3655,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-06-11
3656,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2010-12-19
3657,FBAPCwrt190509ZMIb1,0.0,0.0,0.0,0,0.0,0,2011-06-06
