id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3444,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-09-17
3445,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-10-01
3446,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-03-14
3447,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-04-01
3448,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-09-28
3449,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-10-02
3450,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-04-14
3451,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-05-02
3452,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-11-19
3453,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-12-01
3454,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-12-30
3455,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-01-01
3456,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-01-16
3457,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-02-03
3953,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-09-17
3954,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-10-01
3955,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-03-14
3956,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-04-01
3957,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-09-28
3958,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-10-02
3959,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-04-14
3960,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-05-02
3961,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-11-19
3962,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-12-01
3963,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-12-30
3964,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-01-01
3965,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-01-16
3966,FBAPCwrt190320ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-02-03
