id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3291,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-03-17
3292,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-09-16
3293,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-01-08
3294,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-07-29
3295,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-08-01
3296,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-03-05
3297,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-10-13
3298,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-05-04
3299,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-11-15
3300,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-12-03
3301,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-06-13
3302,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-07-01
3303,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-02-15
3304,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-03-03
3305,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-02-06
3306,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-03-02
3307,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-02-24
3308,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-03-03
3309,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-03-12
3800,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-03-17
3801,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-09-16
3802,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-01-08
3803,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-07-29
3804,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-08-01
3805,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-03-05
3806,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-10-13
3807,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-05-04
3808,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-11-15
3809,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-12-03
3810,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-06-13
3811,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-07-01
3812,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-02-15
3813,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-03-03
3814,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-02-06
3815,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-03-02
3816,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-02-24
3817,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-03-03
3818,FBAPCwat190509ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-03-12
