id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3246,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-03-01
3247,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-09-02
3248,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-03-14
3249,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-10-01
3250,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-05-03
3251,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-11-23
3252,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-12-02
3253,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-06-20
3254,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-07-02
3255,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-12-29
3256,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-01-01
3257,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-07-30
3258,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-08-02
3259,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2010-01-18
3260,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2010-02-03
3261,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-01-13
3262,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-02-02
3263,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2012-01-31
3264,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2012-02-04
3265,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2013-02-16
3266,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2013-03-04
3755,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-03-01
3756,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2005-09-02
3757,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-03-14
3758,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2006-10-01
3759,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-05-03
3760,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-11-23
3761,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2007-12-02
3762,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-06-20
3763,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-07-02
3764,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2008-12-29
3765,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-01-01
3766,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-07-30
3767,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2009-08-02
3768,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2010-01-18
3769,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2010-02-03
3770,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-01-13
3771,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2011-02-02
3772,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2012-01-31
3773,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2012-02-04
3774,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2013-02-16
3775,FBAPCwat190401ZMId1,0.0,0.0,0.0,0,0.0,0,2013-03-04
