id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3492,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2010-08-29
3493,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2010-09-02
3494,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2011-09-06
3495,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2011-10-01
3496,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2012-09-20
3497,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2012-10-02
4001,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2010-08-29
4002,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2010-09-02
4003,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2011-09-06
4004,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2011-10-01
4005,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2012-09-20
4006,FBAPCwrt190527ZMId1,0.0,0.0,0.0,0,0.0,0,2012-10-02
