id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3426,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-06-04
3427,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-12-06
3428,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-06-07
3429,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-07-01
3430,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-01-01
3431,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-07-31
3432,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-08-02
3433,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-01-26
3434,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-02-01
3435,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-08-13
3436,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-09-02
3437,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-02-23
3438,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-03-01
3439,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-10-02
3440,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-12-04
3441,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-12-22
3442,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-01-01
3443,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-01-08
3935,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-06-04
3936,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2005-12-06
3937,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-06-07
3938,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2006-07-01
3939,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-01-01
3940,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-07-31
3941,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2007-08-02
3942,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-01-26
3943,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-02-01
3944,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-08-13
3945,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2008-09-02
3946,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-02-23
3947,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-03-01
3948,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2009-10-02
3949,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2010-12-04
3950,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2011-12-22
3951,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2012-01-01
3952,FBAPCwat190515ZMIa1,0.0,0.0,0.0,0,0.0,0,2013-01-08
