id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3310,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-03-31
3311,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-04-02
3312,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-09-30
3313,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-10-02
3314,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-01-29
3315,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-02-01
3316,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-08-22
3317,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-09-03
3318,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-03-26
3319,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-04-01
3320,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-11-03
3321,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-05-25
3322,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-06-03
3323,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-12-06
3324,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-07-04
3325,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-03-22
3326,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-04-03
3327,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-03-15
3328,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-04-04
3329,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-03-28
3330,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-04-01
3819,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-03-31
3820,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-04-02
3821,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-09-30
3822,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-10-02
3823,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-01-29
3824,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-02-01
3825,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-08-22
3826,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-09-03
3827,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-03-26
3828,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-04-01
3829,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-11-03
3830,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-05-25
3831,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-06-03
3832,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-12-06
3833,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-07-04
3834,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-03-22
3835,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-04-03
3836,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-03-15
3837,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-04-04
3838,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-03-28
3839,FBAPCwat190509ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-04-01
