id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3466,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-02-21
3467,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-03-01
3468,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-04-02
3469,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-03-01
3470,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-04-02
3471,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-03-18
3472,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-04-03
3473,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-05-01
3975,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-02-21
3976,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-03-01
3977,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2010-04-02
3978,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-03-01
3979,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2011-04-02
3980,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-03-18
3981,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-04-03
3982,FBAPCwrt190527ZMIe1,0.0,0.0,0.0,0,0.0,0,2012-05-01
