id,ad_name_lpid,cpc,cpm,ctr,sumclick,sumcost,sumimpression,date_fb
3267,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-03-14
3268,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-04-01
3269,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-09-23
3270,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-10-01
3271,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-06-30
3272,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-07-02
3273,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-01-28
3274,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-02-01
3275,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-08-15
3276,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-09-02
3277,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-03-31
3278,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-04-02
3279,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-10-11
3280,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-11-01
3281,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-05-16
3282,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-06-01
3283,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-12-23
3284,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-01-01
3285,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-07-29
3286,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-08-02
3287,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-08-10
3288,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-09-01
3289,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-08-28
3290,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-09-01
3776,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-03-14
3777,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-04-01
3778,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-09-23
3779,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2005-10-01
3780,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-06-30
3781,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2006-07-02
3782,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-01-28
3783,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-02-01
3784,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-08-15
3785,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2007-09-02
3786,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-03-31
3787,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-04-02
3788,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-10-11
3789,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2008-11-01
3790,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-05-16
3791,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-06-01
3792,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2009-12-23
3793,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-01-01
3794,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-07-29
3795,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2010-08-02
3796,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-08-10
3797,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2011-09-01
3798,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-08-28
3799,FBAPCwrt190321ZMIc1,0.0,0.0,0.0,0,0.0,0,2012-09-01
